date;steps;duration [s];distance [m];calories [kcal];floors [min. high three meter]
2019-10-15 21:00:00 +0000;430;286.17360934153817;343.98890110017965;26;4
2019-10-15 22:00:00 +0000;103;68.54856223762425;76.79999999993015;6;0
2019-10-16 01:00:00 +0000;22;14.641440477939163;15.521000146865845;1;0
2019-10-16 05:00:00 +0000;9;5.989680195520567;6.349500060081482;0;0
2019-10-16 06:00:00 +0000;265;176.36280575699448;211.31930068490328;16;0
2019-10-16 07:00:00 +0000;343;228.27336745150606;273.5427011109423;21;0
2019-10-16 08:00:00 +0000;975;648.8820211813946;816.3305019427789;61;4
2019-10-16 09:00:00 +0000;96;63.88992208555272;81.33050007349811;6;0
2019-10-16 10:00:00 +0000;587;390.6602527522858;451.6266669901164;34;4
2019-10-16 11:00:00 +0000;525;349.3980114053664;431.9248338982503;32;0
2019-10-16 12:00:00 +0000;692;460.539855033359;572.4877473140476;43;4
2019-10-16 13:00:00 +0000;58;38.60016126002142;42.931454017107306;3;0
2019-10-16 14:00:00 +0000;567;377.34985231779575;416.38750123488717;31;0
2019-10-16 16:00:00 +0000;1420;945.0384308488005;1187.2605008749524;89;6
2019-10-16 17:00:00 +0000;27;17.9690405865617;21.48154019527201;2;0
2019-10-16 18:00:00 +0000;182;121.12464395386034;154.9934600051719;12;0
2019-10-16 19:00:00 +0000;324;215.62848703874036;268.4529007196543;20;2
2019-10-16 20:00:00 +0000;26;17.303520564837193;14.830000000074506;1;0
2019-10-16 21:00:00 +0000;377;250.90104819013928;309.47832734914596;23;4
2019-10-16 22:00:00 +0000;235;156.39720510525925;175.75500352298042;13;0
2019-10-17 06:00:00 +0000;22;14.641440477939163;15.521000146865845;1;0
2019-10-17 07:00:00 +0000;427;284.17704927636464;348.75700102816336;26;0
2019-10-17 08:00:00 +0000;199;132.43848432317697;153.5705359107856;12;1
2019-10-17 09:00:00 +0000;231;153.73512501836117;166.1380207799837;12;0
2019-10-17 10:00:00 +0000;809;538.4056975751265;665.3286466163197;50;4
2019-10-17 11:00:00 +0000;357;237.5906477556491;277.8262930201623;21;0
2019-10-17 12:00:00 +0000;431;286.83912936326266;336.9653364821039;25;3
2019-10-17 13:00:00 +0000;255;169.70760553974938;215.35327297983872;16;1
2019-10-17 14:00:00 +0000;320;212.96640695184234;242.00350118160713;18;0
2019-10-17 16:00:00 +0000;423;281.5149691894667;301.12193637578935;23;3
2019-10-17 17:00:00 +0000;350;232.93200760357757;286.6093649368365;22;4
2019-10-17 18:00:00 +0000;1117;743.3858642662747;949.7522011379478;71;1
2019-10-17 19:00:00 +0000;219;145.74888475766713;168.14100068094558;13;2
2019-10-17 20:00:00 +0000;115;76.53480249831834;82.8399999999674;6;0
2019-10-17 23:00:00 +0000;9;5.989680195520566;6.769999999989523;1;0
2019-10-18 01:00:00 +0000;18;11.979360391041133;12.699000120162964;1;0
2019-10-18 06:00:00 +0000;370;246.2424080380677;304.42175525266117;23;0
2019-10-18 07:00:00 +0000;461;306.80473001499786;367.16505697163257;28;0
2019-10-18 08:00:00 +0000;1100;732.0720238969581;907.2140019226936;68;4
2019-10-18 09:00:00 +0000;392;260.8838485160069;335.4956000947277;25;4
2019-10-18 10:00:00 +0000;295;196.32840640872965;219.18684840426755;16;0
2019-10-18 11:00:00 +0000;348;231.60096756012854;261.62365340484797;20;0
2019-10-18 12:00:00 +0000;809;538.4056975751264;696.156300611503;52;8
2019-10-18 13:00:00 +0000;14;9.317280304143102;8.659999999974389;1;0
2019-10-18 14:00:00 +0000;504;335.4220909491517;395.10490174783627;30;0
2019-10-18 15:00:00 +0000;792;527.0918572058099;696.3311005686701;52;1
2019-10-18 16:00:00 +0000;521;346.7359313184683;407.54180185316363;31;2
2019-10-18 17:00:00 +0000;2178;1449.502607315977;1833.4811018693144;138;1
2019-10-18 18:00:00 +0000;108;71.8761623462468;74.47000000043772;6;0
2019-10-18 19:00:00 +0000;2568;1709.0554157885347;2165.170245668023;163;0
2019-10-18 20:00:00 +0000;789;525.0952971406364;640.568529968347;48;5
2019-10-18 21:00:00 +0000;69;45.92088149899101;58.71264129150002;4;0
2019-10-18 22:00:00 +0000;137;91.17624297625751;107.90048885111156;8;0
2019-10-19 00:00:00 +0000;18;11.97936039104113;14.10000000000582;1;0
2019-10-19 07:00:00 +0000;60;39.931201303470445;44.66350024699932;3;0
2019-10-19 08:00:00 +0000;437;290.8322494936097;348.9511091964132;26;0
2019-10-19 09:00:00 +0000;765;509.1228166192481;576.7488961108565;43;2
2019-10-19 10:00:00 +0000;78;51.910561694511564;57.492000427271705;4;0
2019-10-19 11:00:00 +0000;174;115.80048378006427;133.6111007356667;10;0
2019-10-19 12:00:00 +0000;90;59.89680195520567;65.37600048072636;5;0
2019-10-19 13:00:00 +0000;130;86.51760282418597;102.19540041935397;8;0
2019-10-19 14:00:00 +0000;308;204.9801666911483;227.15342658690483;17;0
2019-10-19 15:00:00 +0000;535;356.0532116226114;409.47643775688573;31;0
2019-10-19 16:00:00 +0000;1924;1280.4605217979522;1626.797840770975;122;1
2019-10-19 17:00:00 +0000;62;41.26224134691945;38.370000000082655;3;0
2019-10-19 18:00:00 +0000;333;221.61816723426097;240.8648539094625;18;1
2019-10-19 19:00:00 +0000;313;208.3077667997708;238.9471013165894;18;2
2019-10-19 20:00:00 +0000;152;101.15904330212513;119.33503293318935;9;2
2019-10-19 21:00:00 +0000;620;412.6224134691946;454.5134672468397;34;0
2019-10-19 22:00:00 +0000;499;332.0944908405291;358.45246677309166;27;0
2019-10-19 23:00:00 +0000;237;157.72824514870825;178.7075332267372;13;1
2019-10-20 00:00:00 +0000;5;3.327600108622537;3.527500033378601;0;0
2019-10-20 01:00:00 +0000;22;14.641440477939163;15.521000146865845;1;0
2019-10-20 04:00:00 +0000;18;11.979360391041133;12.699000120162964;1;0
2019-10-20 07:00:00 +0000;8;5.324160173796058;5.644000053405762;0;0
2019-10-20 08:00:00 +0000;74;49.24848160761354;55.395600295159966;4;0
2019-10-20 09:00:00 +0000;68;45.255361477266504;58.16979989048559;4;0
2019-10-20 10:00:00 +0000;288;191.6697662566581;234.81300084118266;18;0
2019-10-20 11:00:00 +0000;82;54.5726417814096;67.9030001735664;5;0
2019-10-20 12:00:00 +0000;69;45.92088149899101;51.94740699134313;4;0
2019-10-20 13:00:00 +0000;185;123.12120401903387;149.26789370695582;11;0
2019-10-20 14:00:00 +0000;114;75.86928247659385;96.45520014298381;7;0
2019-10-20 15:00:00 +0000;386;256.8907283856599;311.61937632311486;23;1
2019-10-20 16:00:00 +0000;176;117.13152382351329;139.1790252040501;10;0
2019-10-20 17:00:00 +0000;272;181.02144590906602;219.0970003605471;16;0
2019-10-20 18:00:00 +0000;994;661.5269015941603;779.0211034725653;59;5
2019-10-20 19:00:00 +0000;985;655.5372213986399;796.9588015463669;60;2
2019-10-20 20:00:00 +0000;72;47.917441564164534;50.796000480651855;4;0
2019-10-20 21:00:00 +0000;441;293.4943295805077;356.7263007785659;27;0
2019-10-20 22:00:00 +0000;838;557.7057782051371;647.8390002535307;49;0
2019-10-20 23:00:00 +0000;308;204.98016669114824;344.2715003537596;26;2
2019-10-21 02:00:00 +0000;1;0.6655200217245073;0.7055000066757202;0;0
2019-10-21 06:00:00 +0000;168;111.80736364971726;129.28090069291648;10;0
2019-10-21 07:00:00 +0000;288;191.66976625665814;233.27250083448598;18;0
2019-10-21 08:00:00 +0000;1021;679.4959421807221;741.8700053407811;56;4
2019-10-21 09:00:00 +0000;484;322.1116905146616;422.53130007738946;32;4
2019-10-21 10:00:00 +0000;186;123.78672404075836;163.51300017355243;12;0
2019-10-21 11:00:00 +0000;316;210.30432686494436;266.483631230602;20;0
2019-10-21 12:00:00 +0000;496;330.0979307753557;386.4413692366775;29;4
2019-10-21 13:00:00 +0000;224;149.07648486628963;198.26100014685653;15;1
2019-10-21 14:00:00 +0000;260;173.0352056483719;191.36650122172432;14;0
2019-10-21 15:00:00 +0000;624;415.28449355609257;501.47950072726235;38;4
2019-10-21 16:00:00 +0000;683;454.5501748378385;578.3041583980828;43;2
2019-10-21 17:00:00 +0000;368;244.9113679946187;312.1733424366523;23;0
2019-10-21 18:00:00 +0000;908;604.2921797258526;707.5481001948938;53;2
2019-10-21 19:00:00 +0000;671;446.56393457714444;526.5586015700246;40;0
2019-10-21 20:00:00 +0000;769;511.7848967061461;659.5918009187444;50;1
2019-10-21 21:00:00 +0000;265;176.36280575699445;200.70920103072422;15;1
2019-10-21 23:00:00 +0000;19;12.64488041276564;17.98550000670366;1;0
2019-10-22 05:00:00 +0000;16;10.648320347592117;11.288000106811523;1;0
2019-10-22 06:00:00 +0000;219;145.7488847576671;173.5859006595565;13;0
2019-10-22 07:00:00 +0000;268;178.35936582216797;216.0479005195084;16;0
2019-10-22 08:00:00 +0000;1138;757.3617847224895;958.736501488369;72;4
2019-10-22 09:00:00 +0000;650;432.5880141209298;550.9045988117344;41;4
2019-10-22 10:00:00 +0000;662;440.57425438162386;522.1102021135389;39;0
2019-10-22 11:00:00 +0000;1309;871.1657084373801;998.4835009141243;75;1
2019-10-22 12:00:00 +0000;256;170.3731255614739;222.96360026835464;17;4
2019-10-22 13:00:00 +0000;368;244.91136799461873;304.4465001868666;23;1
2019-10-22 14:00:00 +0000;315;209.63880684321984;243.99550060747424;18;2
2019-10-22 15:00:00 +0000;528;351.39457147053986;427.8059013605234;32;4
2019-10-22 16:00:00 +0000;242;161.0558452573308;196.06344090731457;15;0
2019-10-22 17:00:00 +0000;910;605.6232197693017;812.8536602764752;61;1
2019-10-22 18:00:00 +0000;1952;1299.0950824062381;1669.8737010904588;125;2
2019-10-22 20:00:00 +0000;453;301.4805698412019;371.0122562389422;28;2
2019-10-22 21:00:00 +0000;331;220.28712719081196;253.21324630461663;19;2
2019-10-22 23:00:00 +0000;4;2.66208008689803;3.1600000000034925;0;0
2019-10-23 04:00:00 +0000;11;7.320720238969582;7.760500073432922;1;0
2019-10-23 06:00:00 +0000;228;151.73856495318768;180.43460068234708;14;0
2019-10-23 07:00:00 +0000;238;158.39376517043274;189.8585007811198;14;0
2019-10-23 08:00:00 +0000;1053;700.7925828759062;819.1970036984421;62;4
2019-10-23 09:00:00 +0000;298;198.32496647390323;237.84850084758364;18;0
2019-10-23 10:00:00 +0000;213;141.75576462732008;170.68550027359743;13;0
2019-10-23 11:00:00 +0000;36;23.958720782082267;25.398000240325928;2;0
2019-10-23 12:00:00 +0000;709;471.85369540267567;544.164202432672;41;4
2019-10-23 13:00:00 +0000;364;242.24928790772066;266.43596000476845;20;0
2019-10-23 14:00:00 +0000;146;97.16592317177806;103.03404213136658;8;1
2019-10-23 15:00:00 +0000;361;240.25272784254713;310.9228729461821;23;2
2019-10-23 16:00:00 +0000;960;638.8992208555271;785.7867301062878;59;3
2019-10-23 17:00:00 +0000;107;71.21064232452228;97.99279989715433;7;1
2019-10-23 18:00:00 +0000;1821;1211.911959560328;1536.7540016541607;115;0
2019-10-23 19:00:00 +0000;288;191.6697662566581;218.9045010615373;16;1
2019-10-23 20:00:00 +0000;18;11.979360391041132;14.579999999987194;1;0
2019-10-23 21:00:00 +0000;331;220.28712719081196;252.92900158878183;19;3
2019-10-23 22:00:00 +0000;71;47.251921542440016;53.93850018022931;4;0
2019-10-24 03:00:00 +0000;12;7.986240260694087;8.466000080108643;1;0
2019-10-24 05:00:00 +0000;18;11.979360391041133;12.699000120162964;1;0
2019-10-24 06:00:00 +0000;354;235.59408769047556;281.16280083651475;21;0
2019-10-24 07:00:00 +0000;227;151.07304493146316;185.0151007509925;14;0
2019-10-24 08:00:00 +0000;1038;690.8097825500387;837.0200024032965;63;4
2019-10-24 09:00:00 +0000;460;306.13920999327337;372.9310006808373;28;4
2019-10-24 10:00:00 +0000;123;81.85896267211442;105.39650015364168;8;0
2019-10-24 11:00:00 +0000;57;37.93464123829691;42.55850031378213;3;0
2019-10-24 12:00:00 +0000;936;622.9267403341389;768.0139014339074;58;4
2019-10-24 13:00:00 +0000;397;264.2114486246295;305.45867110739835;23;0
2019-10-24 14:00:00 +0000;281;187.0111261045866;224.2219308230802;17;0
2019-10-24 15:00:00 +0000;845;562.3644183572087;705.980196576229;53;1
2019-10-24 16:00:00 +0000;129;85.85208280246145;106.41730505936903;8;0
2019-10-24 17:00:00 +0000;1003;667.5165817896809;829.1458829549387;62;0
2019-10-24 18:00:00 +0000;1090;725.416823679713;913.2143774688541;69;0
2019-10-24 19:00:00 +0000;1573;1046.86299417265;1332.2790797692508;100;2
2019-10-24 20:00:00 +0000;134;89.17968291108399;99.65706317653158;7;0
2019-10-24 22:00:00 +0000;145;96.50040315005356;126.55779996397905;10;0
2019-10-25 00:00:00 +0000;19;12.644880412765641;13.404500126838684;1;0
2019-10-25 06:00:00 +0000;8;5.324160173796059;6.239999999990687;0;0
2019-10-25 07:00:00 +0000;259;172.36968562664742;213.71190063963877;16;0
2019-10-25 08:00:00 +0000;1368;910.4313897191262;1130.8535017156973;85;8
2019-10-25 09:00:00 +0000;202;134.4350443883505;142.46900025359355;11;0
2019-10-25 10:00:00 +0000;168;111.80736364971725;121.84861228515732;9;0
2019-10-25 11:00:00 +0000;147;97.83144319350258;121.48588904313871;9;0
2019-10-25 12:00:00 +0000;727;483.8330557937168;571.9940009873826;43;4
2019-10-25 13:00:00 +0000;433;288.1701694067117;362.3591001749737;27;4
2019-10-25 15:00:00 +0000;196;130.44192425800344;140.40400018682703;11;0
2019-10-25 16:00:00 +0000;1060;705.4512230279778;843.610702953767;63;1
2019-10-25 17:00:00 +0000;160;106.48320347592116;114.49950072757201;9;1
2019-10-25 18:00:00 +0000;1812;1205.9222793648073;1503.9589018998668;113;0
2019-10-25 19:00:00 +0000;456;303.4771299063754;354.32990191457793;27;2
2019-10-25 20:00:00 +0000;128;85.18656278073695;101.88850058079697;8;2
2019-10-25 21:00:00 +0000;30;19.96560065173522;21.165000200271606;2;0
2019-10-25 22:00:00 +0000;7;4.658640152071551;4.9385000467300415;0;0
2019-10-26 01:00:00 +0000;20;13.310400434490148;14.110000133514404;1;0
2019-10-26 04:00:00 +0000;16;10.648320347592117;11.288000106811523;1;0
2019-10-26 06:00:00 +0000;17;11.313840369316624;14.95000000006985;1;0
2019-10-26 07:00:00 +0000;32;21.296640695184237;24.05550014018081;2;0
2019-10-26 08:00:00 +0000;29;19.300080630010715;19.099999999976717;1;0
2019-10-26 09:00:00 +0000;302;200.98704656080122;258.55137176349103;19;0
2019-10-26 10:00:00 +0000;196;130.44192425800344;134.9247289384641;10;0
2019-10-26 11:00:00 +0000;199;132.43848432317697;169.63339707950792;13;0
2019-10-26 12:00:00 +0000;206;137.0971244752485;170.72720344891576;13;0
2019-10-26 13:00:00 +0000;728;484.49857581544137;547.1531115606232;41;2
2019-10-26 14:00:00 +0000;258;171.70416560492288;203.03569272276573;15;0
2019-10-26 15:00:00 +0000;46;30.613920999327334;39.45250010024756;3;0
2019-10-26 16:00:00 +0000;51;33.941521107949875;42.144500126945786;3;0
2019-10-26 17:00:00 +0000;61;40.596721325194956;48.45300017367117;4;0
2019-10-26 19:00:00 +0000;686;456.54673490301207;553.379928993083;42;1
2019-10-26 20:00:00 +0000;1455;968.3316316091581;1190.7434360578152;89;0
2019-10-26 21:00:00 +0000;289;192.33528627838263;217.21473971659393;16;1
2019-10-26 22:00:00 +0000;338;224.94576734288347;254.24480149254669;19;2
2019-10-27 00:00:00 +0000;22;14.641440477939161;16.74300003994722;1;0
2019-10-27 07:00:00 +0000;136;90.51072295453298;103.47410047519952;8;0
2019-10-27 08:00:00 +0000;59;39.26568128174594;43.8935002470389;3;0
2019-10-27 09:00:00 +0000;82;54.5726417814096;69.16550014016684;5;0
2019-10-27 10:00:00 +0000;114;75.86928247659384;84.41650028713048;6;0
2019-10-27 11:00:00 +0000;60;39.93120130347044;42.33000040054321;3;0
2019-10-27 12:00:00 +0000;135;89.8452029328085;107.9920498169687;8;0
2019-10-27 13:00:00 +0000;275;183.01800597423951;216.8526512868974;16;0
2019-10-27 14:00:00 +0000;1102;733.403063940407;919.7773023271002;69;2
2019-10-27 15:00:00 +0000;811;539.7367376185755;667.7948480100612;50;0
2019-10-27 16:00:00 +0000;2900;1930.0080630010716;2369.41335594491;178;0
2019-10-27 17:00:00 +0000;2003;1333.0366035141883;1694.0822014366277;127;1
2019-10-27 18:00:00 +0000;264;175.69728573526996;214.51755642204077;16;1
2019-10-27 19:00:00 +0000;703;467.8605752723287;578.493231449733;43;5
2019-10-27 20:00:00 +0000;195;129.77640423627895;143.98967133917336;11;0
2019-10-27 21:00:00 +0000;34;22.627680738633252;27.18000000002212;2;0
2019-10-27 22:00:00 +0000;67;44.589841455541986;53.089999999967404;4;0
2019-10-28 03:00:00 +0000;19;12.644880412765641;13.404500126838684;1;0
2019-10-28 05:00:00 +0000;23;15.30696049966367;18.146000080159865;1;0
2019-10-28 06:00:00 +0000;396;263.5459286029049;326.85660084255505;25;0
2019-10-28 07:00:00 +0000;290;193.00080630010712;225.64080103859305;17;0
2019-10-28 08:00:00 +0000;1389;924.4073101753406;1012.9210080240155;76;6
2019-10-28 09:00:00 +0000;644;428.59489399058276;533.1691005085595;40;4
2019-10-28 11:00:00 +0000;19;12.644880412765641;13.404500126838684;1;0
2019-10-28 12:00:00 +0000;812;540.4022576402999;663.539993551169;50;4
2019-10-28 13:00:00 +0000;345;229.60440749495504;283.7476070051031;21;0
2019-10-28 14:00:00 +0000;254;169.04208551802483;199.45600074762478;15;0
2019-10-28 15:00:00 +0000;427;284.17704927636464;338.4440011214465;25;0
2019-10-28 16:00:00 +0000;391;260.2183284942824;331.04203546862067;25;0
2019-10-28 17:00:00 +0000;459;305.4736899715489;380.53996616005367;29;1
2019-10-28 18:00:00 +0000;657;437.2466542730013;502.67550067417324;38;0
2019-10-28 19:00:00 +0000;1379;917.7521099580957;1095.612560784295;82;4
2019-10-28 20:00:00 +0000;196;130.44192425800344;151.76384375259306;11;0
2019-10-28 23:00:00 +0000;30;19.965600651735222;22.863575120179178;2;0
2019-10-29 00:00:00 +0000;22;14.641440477939161;24.195599794387817;2;0
2019-10-29 03:00:00 +0000;23;15.30696049966367;16.226500153541565;1;0
2019-10-29 04:00:00 +0000;10;6.655200217245074;7.055000066757202;1;0
2019-10-29 06:00:00 +0000;307;204.31464666942375;245.82340075960383;18;0
2019-10-29 07:00:00 +0000;301;200.32152653907673;247.9872008037055;19;0
2019-10-29 08:00:00 +0000;1235;821.9172268297666;1039.8870018288726;78;6
2019-10-29 09:00:00 +0000;393;261.5493685377314;317.0420004267944;24;4
2019-10-29 11:00:00 +0000;190;126.4488041276564;148.33846369537815;11;0
2019-10-29 12:00:00 +0000;783;521.1021770102893;614.0328164465848;46;4
2019-10-29 13:00:00 +0000;163;108.47976354109471;126.16312169868385;9;0
2019-10-29 14:00:00 +0000;431;286.83912936326266;367.35780006379355;28;4
2019-10-29 15:00:00 +0000;121;80.5279226286654;101.39350011339411;8;0
2019-10-29 16:00:00 +0000;807;537.0746575316775;635.8428022667067;48;1
2019-10-29 17:00:00 +0000;1944;1293.7709222324424;1587.832299496665;119;1
2019-10-29 18:00:00 +0000;63;41.92776136864396;60.18420305943499;5;0
2019-10-29 19:00:00 +0000;477;317.45305036259;388.99764304263647;29;4
2019-10-29 20:00:00 +0000;143;95.16936310660456;110.44915887697002;8;0
2019-10-29 21:00:00 +0000;145;96.50040315005357;106.47780056472402;8;0
2019-10-29 22:00:00 +0000;28;18.634560608286204;22.050000000046566;2;0
2019-10-30 02:00:00 +0000;18;11.979360391041133;12.699000120162964;1;0
2019-10-30 03:00:00 +0000;16;10.648320347592117;11.288000106811523;1;0
2019-10-30 06:00:00 +0000;367;244.2458479728942;291.95900105463807;22;0
2019-10-30 07:00:00 +0000;283;188.34216614803557;236.14140059961937;18;0
2019-10-30 08:00:00 +0000;1274;847.8725076770224;1013.9695020616055;76;4
2019-10-30 10:00:00 +0000;188;125.11776408420738;148.02322318931843;11;3
2019-10-30 11:00:00 +0000;294;195.66288638700516;236.4265713800297;18;1
2019-10-30 12:00:00 +0000;3177;2114.3571090187597;2750.5635770532963;207;3
2019-10-30 13:00:00 +0000;325;216.29400706046485;220.97755445221554;17;4
2019-10-30 14:00:00 +0000;487;324.10825057983504;389.8127805272172;29;1
2019-10-30 16:00:00 +0000;999;664.8545017027828;846.66050097486;64;1
2019-10-30 17:00:00 +0000;189;125.78328410593188;138.03352113116068;10;0
2019-10-30 18:00:00 +0000;1784;1187.287718756521;1483.675482526873;111;1
2019-10-30 19:00:00 +0000;17;11.313840369316623;11.010000000009313;1;0
2019-10-30 20:00:00 +0000;623;414.6189735343681;494.12990188086405;37;4
2019-10-30 21:00:00 +0000;54;35.93808117312339;40.64051518385215;3;0
2019-10-30 22:00:00 +0000;51;33.941521107949875;40.274985089843064;3;0
2019-10-30 23:00:00 +0000;20;13.310400434490148;14.110000133514404;1;0
2019-10-31 00:00:00 +0000;17;11.313840369316623;11.993500113487244;1;0
2019-10-31 06:00:00 +0000;292;194.33184634355615;228.13350094819907;17;0
2019-10-31 07:00:00 +0000;363;241.58376788599617;295.4137333607207;22;0
2019-10-31 08:00:00 +0000;1036;689.4787425065897;835.0950022027828;63;4
2019-10-31 09:00:00 +0000;425;282.8460092329156;359.1406003283337;27;4
2019-10-31 10:00:00 +0000;284;189.0076861697601;226.32450052769855;17;0
2019-10-31 11:00:00 +0000;152;101.15904330212513;125.37348790772543;9;0
2019-10-31 12:00:00 +0000;2143;1426.2094065556191;1880.3725129768409;141;0
2019-10-31 13:00:00 +0000;335;222.94920727770997;283.3635788719877;21;0
2019-10-31 14:00:00 +0000;20;13.310400434490147;15.626421528238822;1;0
2019-10-31 15:00:00 +0000;267;177.69384580044346;212.51900065434165;16;0
2019-10-31 16:00:00 +0000;191;127.1143241493809;147.62350064748898;11;0
2019-10-31 17:00:00 +0000;962;640.2302608989761;838.507201234228;63;1
2019-10-31 18:00:00 +0000;437;290.8322494936097;353.76221949856483;27;1
2019-10-31 19:00:00 +0000;612;407.2982532953986;506.4660826415733;38;2
2019-10-31 20:00:00 +0000;279;185.68008606113756;216.32700102811214;16;2
2019-10-31 22:00:00 +0000;206;137.09712447524853;157.13219467436932;12;0
2019-10-31 23:00:00 +0000;431;286.8391293632626;345.33440726980996;26;0
2019-11-01 00:00:00 +0000;450;299.48400977602836;334.1015007548267;25;0
2019-11-01 01:00:00 +0000;495;329.43241075363113;368.4175013685599;28;2
2019-11-01 08:00:00 +0000;118;78.53136256349188;90.79700036044233;7;0
2019-11-01 09:00:00 +0000;842;560.3678582920353;673.3456335441621;51;0
2019-11-01 10:00:00 +0000;1934;1287.1157220151972;1654.3718699585702;124;2
2019-11-01 11:00:00 +0000;86;57.23472186830763;49.91999999969266;4;0
2019-11-01 12:00:00 +0000;282;187.67664612631108;217.71300057391636;16;2
2019-11-01 13:00:00 +0000;1024;681.4925022458955;765.205104894645;58;9
2019-11-01 14:00:00 +0000;1004;668.1821018114053;711.0130065821577;53;0
2019-11-01 15:00:00 +0000;141;93.83832306315554;113.0740004540421;8;2
2019-11-01 16:00:00 +0000;51;33.941521107949875;40.95500016689766;3;0
2019-11-01 17:00:00 +0000;1158;770.6721851569796;857.5138061189791;64;1
2019-11-01 18:00:00 +0000;216;143.75232469249357;172.0426007558126;13;1
2019-11-01 19:00:00 +0000;240;159.72480521388175;197.68100054725073;15;0
2019-11-01 20:00:00 +0000;229;152.4040849749122;186.07650048739742;14;2
2019-11-01 23:00:00 +0000;59;39.26568128174593;47.21999999991385;4;0
2019-11-02 07:00:00 +0000;178;118.46256386696231;145.2652195558321;11;0
2019-11-02 08:00:00 +0000;635;422.6052137950622;474.31758351226836;36;0
2019-11-02 09:00:00 +0000;10;6.655200217245074;7.055000066757202;1;0
2019-11-02 10:00:00 +0000;708;471.1881753809512;539.6173031282378;41;1
2019-11-02 11:00:00 +0000;738;491.15377603268655;586.5238839141557;44;0
2019-11-02 12:00:00 +0000;1661;1105.4287560844068;1288.9900217934746;97;1
2019-11-02 13:00:00 +0000;725;482.5020157502678;556.1684770003983;42;0
2019-11-02 14:00:00 +0000;730;485.8296158588904;574.16392725023;43;0
2019-11-02 15:00:00 +0000;99;65.88648215072621;76.86100041389;6;1
2019-11-02 16:00:00 +0000;766;509.78833664097266;610.8199897450766;46;6
2019-11-02 17:00:00 +0000;215;143.0868046707691;178.121012304756;13;0
2019-11-02 18:00:00 +0000;337;224.28024732115898;267.5870006273035;20;0
2019-11-02 19:00:00 +0000;294;195.6628863870052;251.6695001599146;19;0
2019-11-02 20:00:00 +0000;420;279.5184091242931;350.49994998166403;26;0
2019-11-02 21:00:00 +0000;649;431.92249409920527;519.2186529570299;39;3
2019-11-02 22:00:00 +0000;10;6.655200217245073;8.200000000011642;1;0
2019-11-02 23:00:00 +0000;224;149.07648486628963;188.71681054290542;14;3
2019-11-03 00:00:00 +0000;115;76.53480249831836;91.90719034500495;7;0
2019-11-03 09:00:00 +0000;772;513.7814567713198;528.1931014293805;40;1
2019-11-03 10:00:00 +0000;1583;1053.5181943898951;1444.324501594645;109;0
2019-11-03 11:00:00 +0000;351;233.59752762530204;347.2733743053059;26;1
2019-11-03 12:00:00 +0000;442;294.1598496022322;340.64776794994975;26;2
2019-11-03 13:00:00 +0000;262;174.36624569182092;187.79542064517975;14;2
2019-11-03 14:00:00 +0000;635;422.6052137950622;486.0129248715989;37;0
2019-11-03 15:00:00 +0000;643;427.92937396885816;545.6540588019573;41;0
2019-11-03 16:00:00 +0000;255;169.70760553974938;194.40200082783122;15;2
2019-11-03 17:00:00 +0000;190;126.4488041276564;146.10440067283344;11;2
2019-11-03 18:00:00 +0000;249;165.7144854094023;208.36980052478611;16;2
2019-11-03 19:00:00 +0000;152;101.15904330212513;112.61650068755262;8;0
2019-11-03 20:00:00 +0000;249;165.71448540940233;191.78800050739665;14;0
2019-11-03 21:00:00 +0000;34;22.62768073863325;26.93900012015365;2;0
2019-11-04 06:00:00 +0000;371;246.90792805979225;288.35030948752876;22;0
2019-11-04 07:00:00 +0000;258;171.7041656049229;203.75659285382963;15;0
2019-11-04 08:00:00 +0000;1220;811.9344265038991;917.8417059368221;69;4
2019-11-04 09:00:00 +0000;332;220.95264721253642;265.60650095460005;20;4
2019-11-04 11:00:00 +0000;255;169.70760553974935;213.44330000388436;16;0
2019-11-04 12:00:00 +0000;635;422.6052137950622;510.77093627726674;38;4
2019-11-04 13:00:00 +0000;963;640.8957809207005;750.5525674405134;56;4
2019-11-04 14:00:00 +0000;474;315.4564902974165;395.9420229944698;30;5
2019-11-04 15:00:00 +0000;302;200.98704656080122;247.16347781351587;19;0
2019-11-04 16:00:00 +0000;877;583.6610590523928;655.9565042923205;49;1
2019-11-04 17:00:00 +0000;124;82.5244826938389;94.61200042755809;7;1
2019-11-04 18:00:00 +0000;431;286.83912936326266;343.9143146523572;26;1
2019-11-04 19:00:00 +0000;164;109.14528356281922;120.06368759027036;9;0
2019-11-04 20:00:00 +0000;261;173.70072567009643;209.827000694233;16;0
2019-11-05 01:00:00 +0000;3;1.9965600651735218;2.1165000200271606;0;0
2019-11-05 02:00:00 +0000;18;11.979360391041133;12.699000120162964;1;0
2019-11-05 06:00:00 +0000;187;124.4522440624829;134.8810166674779;10;0
2019-11-05 07:00:00 +0000;294;195.6628863870052;247.53638461312548;19;0
2019-11-05 08:00:00 +0000;1121;746.0479443531726;833.6647494819916;63;4
2019-11-05 09:00:00 +0000;425;282.84600923291566;361.82415572409815;27;4
2019-11-05 10:00:00 +0000;300;199.65600651735218;232.5210006807465;17;0
2019-11-05 12:00:00 +0000;981;652.8751413117417;813.4983018059283;61;5
2019-11-05 14:00:00 +0000;142;94.50384308488005;99.97250076767523;8;0
